0.00904	10.379
0.0090718	-6.8923
0.0091036	-17.505
0.0091355	-0.46562
0.0091673	-14.801
0.0091991	6.6168
0.009231	-10.761
0.0092628	11.006
0.0092946	17.855
0.0093265	-18.899
0.0093583	6.0049
0.0093901	-18.057
0.009422	-1.5134
0.0094538	15.718
0.0094856	12.405
0.0095174	-7.9284
0.0095493	7.8889
0.0095811	-13.713
0.0096129	-25.49
0.0096448	9.4866
0.0096766	0.89893
0.0097084	13.226
0.0097403	-3.1266
0.0097721	6.6593
0.0098039	-10.359
0.0098358	-1.1337
0.0098676	3.654
0.0098994	27.367
0.0099312	-6.4774
0.0099631	11.88
0.0099949	-8.3196
0.010027	-2.6906
0.010059	-21.728
0.01009	9.3414
0.010122	-16.479
0.010154	0.21043
0.010186	1.1494
0.010218	16.109
0.01025	9.456
0.010281	14.639
0.010313	-0.9433
0.010345	1.411
0.010377	14.43
0.010409	1.3173
0.010441	4.1126
0.010472	-8.0602
0.010504	-0.76238
0.010536	-1.413
0.010568	13.076
0.0106	22.118
0.010632	13.24
0.010663	-1.4137
0.010695	10.51
0.010727	-15.573
0.010759	-5.0564
0.010791	0.71878
0.010823	6.4022
0.010854	-4.4738
0.010886	17.11
0.010918	4.2386
0.01095	4.6396
0.010982	8.6268
0.011013	-6.8294
0.011045	-15.883
0.011077	-13.855
0.011109	-2.7062
0.011141	-14.16
0.011173	-8.0593
0.011204	-28.432
0.011236	-13.857
0.011268	0.72469
0.0113	5.9346
0.011332	-4.0388
0.011364	-7.3031
0.011395	-10.423
0.011427	5.3416
0.011459	-5.7621
0.011491	2.7312
0.011523	-5.1691
0.011555	-9.1209
0.011586	-11.32
0.011618	-3.5185
0.01165	-14.532
0.011682	0.53094
0.011714	-2.1821
0.011746	9.2287
0.011777	-23.244
0.011809	12.779
0.011841	5.3926
0.011873	-6.5787
0.011905	-2.1427
0.011937	-1.0574
0.011968	10.502
0.012	10.917
0.012032	7.379
0.012064	14.64
0.012096	3.9886
0.012128	-10.52
0.012159	5.9273
0.012191	-17.007
0.012223	-0.044706
0.012255	4.2006
0.012287	6.8256
0.012319	2.5818
0.01235	11.501
0.012382	6.5014
0.012414	-0.047165
0.012446	0.78717
0.012478	12.972
0.01251	0.32396
0.012541	24.551
0.012573	-9.9145
0.012605	-8.2144
0.012637	10.501
0.012669	-2.0982
0.012701	5.6829
0.012732	14.509
0.012764	2.3581
0.012796	9.5414
0.012828	1.2914
0.01286	11.116
0.012892	-12.132
0.012923	2.7838
0.012955	-1.8773
0.012987	-11.027
0.013019	-21.043
0.013051	-4.4627
0.013083	5.7452
0.013114	2.327
0.013146	12.603
0.013178	-1.5363
0.01321	13.027
0.013242	1.5676
0.013273	-11.833
0.013305	-14.998
0.013337	8.3761
0.013369	3.1178
0.013401	4.531
0.013433	-16.51
0.013464	-3.6571
0.013496	8.7493
0.013528	-5.0404
0.01356	1.0121
0.013592	6.0615
0.013624	2.9703
0.013655	-0.35496
0.013687	3.0814
0.013719	-2.2608
0.013751	-2.3733
0.013783	-17.612
0.013815	-0.33206
0.013846	6.6085
0.013878	6.8589
0.01391	11.782
0.013942	-7.26
0.013974	9.8339
0.014006	7.1361
0.014037	19.221
0.014069	20.728
0.014101	-0.60182
0.014133	22.475
0.014165	-1.148
0.014197	19.585
0.014228	-4.2184
0.01426	-10.239
0.014292	3.5851
0.014324	12.834
0.014356	9.2567
0.014388	3.621
0.014419	22.039
0.014451	8.635
0.014483	-4.8938
0.014515	9.0565
0.014547	23.039
0.014579	12.243
0.01461	7.2356
0.014642	-0.50435
0.014674	0.97353
0.014706	10.866
0.014738	26.096
0.01477	-8.9281
0.014801	-8.8295
0.014833	3.0237
0.014865	-14.047
0.014897	-0.80789
0.014929	10.946
0.014961	27.669
0.014992	-9.7817
0.015024	-1.629
0.015056	-3.2585
0.015088	8.5698
0.01512	19.578
0.015152	7.6707
0.015183	-0.17101
0.015215	11.375
0.015247	9.7853
0.015279	-2.4193
0.015311	12.967
0.015343	4.5412
0.015374	4.8421
0.015406	-13.073
0.015438	-2.7873
0.01547	-0.20376
0.015502	-5.4457
0.015533	-9.5965
0.015565	5.3728
0.015597	15.239
0.015629	8.1552
0.015661	-4.5328
0.015693	10.666
0.015724	-8.9162
0.015756	5.9323
0.015788	-4.8736
0.01582	-1.0695
0.015852	-16.375
0.015884	-2.5496
0.015915	6.046
0.015947	-13.456
0.015979	4.7555
0.016011	-0.32307
0.016043	-10.923
0.016075	6.3915
0.016106	-5.9042
0.016138	-6.8382
0.01617	-7.6707
0.016202	9.3263
0.016234	10.738
0.016266	16.605
0.016297	-0.7592
0.016329	1.4219
0.016361	11.055
0.016393	-4.4755
0.016425	-7.7997
0.016457	5.3397
0.016488	5.5641
0.01652	18.661
0.016552	-5.271
0.016584	7.3687
0.016616	7.8057
0.016648	16.217
0.016679	3.4622
0.016711	-2.3673
0.016743	14.22
0.016775	0.17928
0.016807	-10.205
0.016839	5.4128
0.01687	-22.261
0.016902	-8.9536
0.016934	-17.747
0.016966	-8.3926
0.016998	-3.0482
0.01703	-14.848
0.017061	-11.797
0.017093	10.286
0.017125	-4.7233
0.017157	-16.064
0.017189	-16.642
0.017221	-12.312
0.017252	2.2651
0.017284	-12.08
0.017316	-13.245
0.017348	-18.576
0.01738	-11.456
0.017412	-28.714
0.017443	-4.3984
0.017475	-14.229
0.017507	-16.931
0.017539	-24.134
0.017571	-5.6841
0.017602	-2.99
0.017634	-21.886
0.017666	-9.9991
0.017698	-16.317
0.01773	-21.53
0.017762	-9.3121
0.017793	-6.6974
0.017825	-9.6571
0.017857	-39.4
0.017889	-9.0468
0.017921	-16.332
0.017953	1.9078
0.017984	-9.3745
0.018016	-10.913
0.018048	-9.297
0.01808	-24.648
0.018112	-13.075
0.018144	-16.19
0.018175	3.644
0.018207	1.7563
0.018239	-16.435
0.018271	-14.085
0.018303	-7.0623
0.018335	6.7021
0.018366	-18.534
0.018398	13.128
0.01843	-15.088
0.018462	-10.523
0.018494	1.5022
0.018526	-20.39
0.018557	-22.661
0.018589	4.7502
0.018621	6.1646
0.018653	6.6926
0.018685	-31.017
0.018717	-0.19157
0.018748	-18.188
0.01878	-5.7187
0.018812	-24.151
0.018844	-17.166
0.018876	5.8649
0.018908	-10.308
0.018939	4.6406
0.018971	-14.853
0.019003	-27.44
0.019035	-28.887
0.019067	4.8193
0.019099	2.6893
0.01913	-11.524
0.019162	-4.3129
0.019194	-14.001
0.019226	-20.609
0.019258	1.8227
0.01929	-25.618
0.019321	-14.983
0.019353	-10.082
0.019385	-5.6225
0.019417	-23.543
0.019449	12.346
0.019481	-7.4324
0.019512	-10.515
0.019544	-23.71
0.019576	-23.426
0.019608	-5.4236
0.01964	-5.7982
0.019672	1.7827
0.019703	-13.866
0.019735	-16.7
0.019767	-11.897
0.019799	-1.5138
0.019831	-12.888
0.019862	-10.545
0.019894	-11.967
0.019926	4.9797
0.019958	-6.1035
0.01999	-2.1555
0.020022	3.5874
0.020053	34.461
0.020085	-0.68994
0.020117	14.21
0.020149	21.639
0.020181	-4.6845
0.020213	8.8012
0.020244	10.477
0.020276	17.911
0.020308	6.4572
0.02034	26.309
0.020372	-1.9994
0.020404	9.5839
0.020435	1.4977
0.020467	16.376
0.020499	20.329
0.020531	5.8822
0.020563	13.412
0.020595	8.6167
0.020626	4.1603
0.020658	19.758
0.02069	8.2702
0.020722	32.662
0.020754	24.917
0.020786	1.1127
0.020817	18.166
0.020849	-0.30827
0.020881	22.361
0.020913	-3.7958
0.020945	8.7969
0.020977	20.503
0.021008	5.3912
0.02104	8.383
0.021072	9.7503
0.021104	27.188
0.021136	8.1042
0.021168	8.7576
0.021199	-2.8297
0.021231	14.581
0.021263	20.044
0.021295	19.222
0.021327	24.983
0.021359	9.7159
0.02139	5.7338
0.021422	15.002
0.021454	38.67
0.021486	9.2784
0.021518	15.168
0.02155	10.451
0.021581	21.942
0.021613	20.263
0.021645	5.1156
0.021677	18.854
0.021709	12.709
0.021741	16.071
0.021772	12.51
0.021804	-2.4011
0.021836	28.086
0.021868	11.267
0.0219	2.1179
0.021931	-17.146
0.021963	4.3922
0.021995	-3.8139
0.022027	19.076
0.022059	16.939
0.022091	16.847
0.022122	3.1688
0.022154	18.238
0.022186	30.005
0.022218	8.2049
0.02225	24.182
0.022282	6.4406
0.022313	17.303
0.022345	20.54
0.022377	-1.4526
0.022409	37.893
0.022441	24.674
0.022473	13.766
0.022504	37.161
0.022536	25.106
0.022568	19.799
0.0226	16.687
0.022632	20.489
0.022664	-4.588
0.022695	7.3049
0.022727	24.847
0.022759	0.59281
0.022791	7.874
0.022823	20.552
0.022855	3.884
0.022886	14.145
0.022918	20.075
0.02295	30.784
0.022982	5.0302
0.023014	28.38
0.023046	14.002
0.023077	10.034
0.023109	-5.2044
0.023141	2.5018
0.023173	8.6424
0.023205	7.2295
0.023237	-7.3969
0.023268	3.5991
0.0233	15.175
0.023332	-0.48958
0.023364	0.46255
0.023396	7.3294
0.023428	18.283
0.023459	-4.5182
0.023491	-9.7583
0.023523	-11.928
0.023555	0.68915
0.023587	-1.4854
0.023619	24.747
0.02365	-23.594
0.023682	9.4515
0.023714	2.1637
0.023746	15.772
0.023778	12.188
0.02381	-0.5964
0.023841	29.504
0.023873	13.767
0.023905	11.161
0.023937	1.4806
0.023969	-15.481
0.024001	-1.8365
0.024032	-18.236
0.024064	16.447
0.024096	0.93955
0.024128	-5.7298
0.02416	-0.13698
0.024191	-7.7349
0.024223	-15.478
0.024255	-13.367
0.024287	-3.6747
0.024319	-2.7906
0.024351	7.4709
0.024382	4.7116
0.024414	21.968
0.024446	3.5362
0.024478	-15.505
0.02451	-3.4462
0.024542	0.41892
0.024573	11.13
0.024605	-12.542
0.024637	-3.0232
0.024669	-6.8379
0.024701	11.944
0.024733	13.999
0.024764	15.489
0.024796	5.5701
0.024828	3.9976
0.02486	-2.9184
0.024892	1.854
0.024924	-9.9877
0.024955	-1.5097
0.024987	-8.9893
0.025019	15.585
0.025051	21.12
0.025083	-5.2174
0.025115	-6.9887
0.025146	-2.5109
0.025178	4.0174
0.02521	5.5912
0.025242	-13.451
0.025274	-12.38
0.025306	-19.184
0.025337	-5.5357
0.025369	-15.429
0.025401	-8.2552
0.025433	-7.679
0.025465	15.772
0.025497	6.2132
0.025528	-15.352
0.02556	-2.0314
0.025592	4.3845
0.025624	-9.4135
0.025656	-8.1847
0.025688	-10.194
0.025719	6.3356
0.025751	-0.445
0.025783	1.35
0.025815	7.8264
0.025847	-10.135
0.025879	-2.3069
0.02591	-28.015
0.025942	10.7
0.025974	5.1963
0.026006	9.0266
0.026038	-1.8043
0.02607	10.688
0.026101	-11.511
0.026133	-7.0489
0.026165	-6.056
0.026197	-11.952
0.026229	-1.1845
0.026261	9.3925
0.026292	-0.097509
0.026324	17.873
0.026356	10.216
0.026388	5.3282
0.02642	3.7918
0.026451	-4.9615
0.026483	22.533
0.026515	-0.7262
0.026547	0.060434
0.026579	6.0228
0.026611	12.237
0.026642	1.7442
0.026674	-8.6793
0.026706	13.137
0.026738	12.972
0.02677	4.7918
0.026802	-1.5002
0.026833	3.7586
0.026865	-2.4625
0.026897	10.204
0.026929	0.012723
0.026961	0.83424
0.026993	3.8689
0.027024	-2.7025
0.027056	-10.363
0.027088	10.183
0.02712	-5.6828
0.027152	27.209
0.027184	-3.9577
0.027215	13.121
0.027247	0.5992
0.027279	13.44
0.027311	3.5065
0.027343	-8.0572
0.027375	-9.6897
0.027406	-6.9947
0.027438	12.683
0.02747	8.6171
0.027502	1.2205
0.027534	-3.0239
0.027566	-20.075
0.027597	13.203
0.027629	-11.074
0.027661	-0.61344
0.027693	4.2532
0.027725	-8.3156
0.027757	-7.8839
0.027788	-4.2436
0.02782	-3.0878
0.027852	4.8291
0.027884	11.796
0.027916	-7.717
0.027948	-12.489
0.027979	10.211
0.028011	-1.6049
0.028043	14.699
0.028075	9.2957
0.028107	-8.0537
0.028139	20.011
0.02817	6.3362
0.028202	-6.5447
0.028234	9.9328
0.028266	13.666
0.028298	21.61
0.02833	15.401
0.028361	3.6567
0.028393	4.8265
0.028425	-14.496
0.028457	7.2252
0.028489	3.4183
0.02852	19.263
0.028552	0.69502
0.028584	0.14551
0.028616	6.7765
0.028648	-1.1405
0.02868	1.0359
0.028711	7.8012
0.028743	11.677
0.028775	20.562
0.028807	3.1538
0.028839	9.7308
0.028871	-18.925
0.028902	-10.144
0.028934	3.035
0.028966	13.606
0.028998	15.643
0.02903	9.2884
0.029062	-7.387
0.029093	11.649
0.029125	-12.316
0.029157	10.931
0.029189	1.4712
0.029221	-10.186
0.029253	13.691
0.029284	2.7541
0.029316	22.205
0.029348	-15.586
0.02938	5.6701
0.029412	3.52
0.029444	8.1255
0.029475	-4.7701
0.029507	3.2379
0.029539	-16.527
0.029571	0.28499
0.029603	-13.587
0.029635	-6.4873
0.029666	-6.3873
0.029698	-8.9397
0.02973	-8.3998
0.029762	8.2042
0.029794	-2.5551
0.029826	2.7842
0.029857	8.4275
0.029889	2.0805
0.029921	1.0585
0.029953	3.9694
0.029985	2.208
0.030017	-13.895
0.030048	15.168
0.03008	6.3895
0.030112	20.647
0.030144	9.838
0.030176	-14.183
0.030208	11.812
0.030239	8.6027
0.030271	8.0172
0.030303	-10.749
0.030335	-6.8571
0.030367	14.454
0.030399	3.0457
0.03043	-1.3828
0.030462	-1.6549
0.030494	-15.375
0.030526	16.526
0.030558	13.311
0.03059	-1.2915
0.030621	28.185
0.030653	-2.6502
0.030685	-15.739
0.030717	-18.399
0.030749	-14.195
0.03078	-17.503
0.030812	-4.8306
0.030844	1.1332
0.030876	11.412
0.030908	1.629
0.03094	-1.5643
0.030971	1.6491
0.031003	8.0395
0.031035	-6.4541
0.031067	11.295
0.031099	4.5685
0.031131	-18.376
0.031162	1.4851
0.031194	-9.6228
0.031226	-4.2594
0.031258	-15.471
0.03129	0.24244
0.031322	20.946
0.031353	6.915
0.031385	-3.4827
0.031417	6.4486
0.031449	-2.8716
0.031481	-0.33939
0.031513	-12.992
0.031544	-9.1386
0.031576	-5.0551
0.031608	-0.99327
0.03164	-1.2113
0.031672	-11.111
0.031704	6.6675
0.031735	9.5139
0.031767	8.0373
0.031799	4.1355
0.031831	4.8733
0.031863	0.93939
0.031895	-12.16
0.031926	2.9986
0.031958	-11.487
0.03199	10.586
0.032022	16.164
0.032054	-17.55
0.032086	2.8428
0.032117	-11.524
0.032149	9.6363
0.032181	-2.6051
0.032213	-18.92
0.032245	-7.5582
0.032277	7.6394
0.032308	0.91259
0.03234	9.2384
0.032372	10.045
0.032404	1.1189
0.032436	23.678
0.032468	-2.5956
0.032499	-0.19745
0.032531	-7.7653
0.032563	8.3939
0.032595	0.82731
0.032627	8.6008
0.032659	-19.693
0.03269	6.0072
0.032722	11.498
0.032754	0.8138
0.032786	13.248
0.032818	-2.3839
0.03285	-22.107
0.032881	-0.95709
0.032913	-0.96214
0.032945	-3.2896
0.032977	20.903
0.033009	0.10539
0.03304	-20.431
0.033072	3.228
0.033104	-0.073004
0.033136	20.24
0.033168	-5.1718
0.0332	12.804
0.033231	1.8284
0.033263	2.978
0.033295	13.249
0.033327	1.5058
0.033359	3.6278
0.033391	0.71201
0.033422	1.3248
0.033454	11.93
0.033486	-11.265
0.033518	-12.2
0.03355	-9.4947
0.033582	28.246
0.033613	-1.0073
0.033645	0.075735
0.033677	-15.723
0.033709	9.9
0.033741	-3.0199
0.033773	-2.0814
0.033804	0.50131
0.033836	3.9534
0.033868	1.7544
0.0339	8.3565
0.033932	-8.5862
0.033964	2.7249
0.033995	1.1316
0.034027	23.502
0.034059	8.8482
0.034091	1.5486
0.034123	9.6813
0.034155	-0.76522
0.034186	15.396
0.034218	15.421
0.03425	16.591
0.034282	2.2358
0.034314	4.5154
0.034346	15.293
0.034377	6.5218
0.034409	4.5079
0.034441	-5.7887
0.034473	19.62
0.034505	11.964
0.034537	6.5574
0.034568	20.299
0.0346	13.944
0.034632	4.382
0.034664	-7.9365
0.034696	18.288
0.034728	19.949
0.034759	8.7544
0.034791	18.161
0.034823	8.5732
0.034855	8.9886
0.034887	6.7718
0.034919	0.15107
0.03495	3.4192
0.034982	10.632
0.035014	-14.201
0.035046	-1.1024
0.035078	18.741
0.035109	6.4291
0.035141	18.502
0.035173	-16.008
0.035205	-13.484
0.035237	0.06842
0.035269	0.29921
0.0353	13.031
0.035332	12.472
0.035364	-7.859
0.035396	4.4663
0.035428	7.279
0.03546	6.1369
0.035491	-1.8106
0.035523	10.102
0.035555	-10.337
0.035587	3.3113
0.035619	17.703
0.035651	-10.704
0.035682	-8.7219
0.035714	0.45134
0.035746	-2.2614
0.035778	-2.2273
0.03581	-5.309
0.035842	1.4748
0.035873	-11.998
0.035905	-3.4305
0.035937	-2.1394
0.035969	-12.983
0.036001	-9.3488
0.036033	8.3195
0.036064	23.759
0.036096	-3.1599
0.036128	7.0002
0.03616	3.5702
0.036192	-16.882
0.036224	3.7486
0.036255	-3.4927
0.036287	10.966
0.036319	-8.4285
0.036351	13.947
0.036383	12.461
0.036415	11.835
0.036446	-4.9773
0.036478	10.166
0.03651	0.19545
0.036542	11.364
0.036574	-4.8489
0.036606	11.824
0.036637	-1.4228
0.036669	9.419
0.036701	-20.938
0.036733	-10.092
0.036765	-9.2724
0.036797	-5.3676
0.036828	-14.538
0.03686	-11.982
0.036892	13.199
0.036924	-4.7339
0.036956	-6.2199
0.036988	-17.624
0.037019	-5.5273
0.037051	-24.72
0.037083	-18.357
0.037115	-17.545
0.037147	-17.375
0.037179	-13.558
0.03721	-15.105
0.037242	-17.581
0.037274	-14.783
0.037306	-29.35
0.037338	-5.369
0.037369	-10.027
0.037401	-19.059
0.037433	-6.7767
0.037465	3.5146
0.037497	-28.999
0.037529	-16.669
0.03756	-13.614
0.037592	-4.2657
0.037624	-18.703
0.037656	-1.8678
0.037688	-5.8985
0.03772	-17.098
0.037751	-22.5
0.037783	-15.409
0.037815	-17.549
0.037847	-8.9503
0.037879	-18.285
0.037911	-19.67
0.037942	3.8084
0.037974	5.3272
0.038006	7.1892
0.038038	-7.3187
0.03807	-9.564
0.038102	-10.304
0.038133	-22.046
0.038165	-19.155
0.038197	-14.235
0.038229	-1.2309
0.038261	-12.286
0.038293	-3.8622
0.038324	-7.1501
0.038356	-12.235
0.038388	1.9783
0.03842	3.6674
0.038452	-7.029
0.038484	-14.174
0.038515	-6.825
0.038547	-14.513
0.038579	-32.289
0.038611	-19.964
0.038643	-31.708
0.038675	2.1479
0.038706	-16.216
0.038738	-17.481
0.03877	-28.991
0.038802	-11.242
0.038834	-10.264
0.038866	6.6421
0.038897	-9.9322
0.038929	-5.1562
0.038961	-28.465
0.038993	-0.69374
0.039025	-16.657
0.039057	-6.0007
0.039088	-7.8136
0.03912	-0.071642
0.039152	-11.71
0.039184	-5.4417
0.039216	-27.194
0.039248	-4.7183
0.039279	-17.188
0.039311	12.847
0.039343	-2.5197
0.039375	-10.609
0.039407	-15.877
0.039439	-20.284
0.03947	-20.573
0.039502	-8.1745
0.039534	-3.9903
0.039566	-25.486
0.039598	-19.841
0.039629	3.373
0.039661	15.781
0.039693	-15.14
0.039725	1.3427
0.039757	-9.4939
0.039789	-10.043
0.03982	2.4217
0.039852	-6.3276
0.039884	7.2454
0.039916	-16.245
0.039948	15.057
0.03998	2.4968
0.040011	-7.1266
0.040043	10.114
0.040075	-0.48945
0.040107	-7.6684
0.040139	-5.9594
0.040171	21.882
0.040202	1.6636
0.040234	-7.8433
0.040266	8.6973
0.040298	-14.648
0.04033	3.7929
0.040362	-8.2898
0.040393	-17.38
0.040425	12.488
0.040457	11.109
0.040489	10.293
0.040521	5.1776
0.040553	0.8039
0.040584	8.4883
0.040616	25.228
0.040648	18.015
0.04068	8.7367
0.040712	1.9722
0.040744	1.8402
0.040775	24.235
0.040807	3.9147
0.040839	15.558
0.040871	6.4743
0.040903	2.5318
0.040935	-0.46968
0.040966	26.813
0.040998	5.7417
0.04103	-5.3277
0.041062	-5.3412
0.041094	3.2541
0.041126	7.0301
0.041157	8.0696
0.041189	5.8997
0.041221	17.744
0.041253	12.089
0.041285	2.4883
0.041317	15.227
0.041348	0.55818
0.04138	7.0011
0.041412	6.3932
0.041444	7.8354
0.041476	-8.4049
0.041508	26.938
0.041539	-3.3097
0.041571	23.996
0.041603	0.76196
0.041635	-9.5067
0.041667	4.3808
0.041698	-1.6045
0.04173	-1.0549
0.041762	0.11606
0.041794	10.774
0.041826	1.1227
0.041858	45.838
0.041889	11.453
0.041921	26.165
0.041953	1.2064
0.041985	-5.2637
0.042017	-1.4164
0.042049	27.558
0.04208	27.777
0.042112	-13.576
0.042144	24.081
0.042176	27.208
0.042208	20.642
0.04224	13.816
0.042271	25.406
0.042303	11.421
0.042335	16.311
0.042367	20.832
0.042399	28.16
0.042431	15.292
0.042462	32.615
0.042494	30.096
0.042526	31.512
0.042558	10.694
0.04259	3.8618
0.042622	15.995
0.042653	21.929
0.042685	1.4098
0.042717	11.92
0.042749	0.29481
0.042781	19.808
0.042813	2.2394
0.042844	-8.5929
0.042876	-6.4723
0.042908	-0.29839
0.04294	15.69
0.042972	9.0693
0.043004	19.629
0.043035	4.868
0.043067	16.186
0.043099	0.51485
0.043131	0.91643
0.043163	1.3582
0.043195	7.6583
0.043226	14.116
0.043258	0.32041
0.04329	12.485
0.043322	8.0314
0.043354	24.262
0.043386	2.4789
0.043417	-13.544
0.043449	-3.4066
0.043481	-13.631
0.043513	-3.1352
0.043545	3.8105
0.043577	10.754
0.043608	-20.394
0.04364	-3.2724
0.043672	-22.742
0.043704	4.127
0.043736	-6.6601
0.043768	1.3657
0.043799	0.063112
0.043831	12.431
